Data;Žemėlapis;Platuma (Lat);Ilguma (Lon);Aukštis (m);Greitis (km/h);Kryptis (°);Baterija SOC (%);Baterija (V);Baterija (A);Vanduo (%);Vandens TDS (ppm);Dujos (%);Temperatūra (°C);Drėgmė (%);Slėgis (hPa);oro kokybe;Miegam.Temp°C;Miegam.Drėgmė% ;Galia W;Ah likutis;Uptime min;ikelimo laikas;;;;;;;;;
2026-06-27 11:58:32;📌 Žemėlapis;54,972164;23,911804;107,7;8,8;145,4;98;13,61;16,6;42;0;91;28,3;54,8;1011,4;353;25;62;226;105,4;25473;2026-06-27 11:58:45;;;;;;;;;
2026-06-27 11:58:53;📌 Žemėlapis;54,971489;23,912561;118,5;15,4;102;99;13,64;18,4;42;0;91;28,3;54;1011,3;354;25;62;251;105,5;25473;2026-06-27 11:59:55;;;;;;;;;
2026-06-27 11:59:01;📌 Žemėlapis;54,97163;23,913099;110,4;17;58,6;99;13,65;18,5;42;0;91;28,3;54;1011,3;354;25;62;253;105,5;25473;2026-06-27 11:59:55;;;;;;;;;
2026-06-27 11:59:31;📌 Žemėlapis;54,97245;23,916147;125,1;23,7;101,2;99;13,7;21,9;42;0;91;28,3;53,2;1011;362;25;62;300;105,7;25474;2026-06-27 11:59:55;;;;;;;;;
2026-06-27 11:59:42;📌 Žemėlapis;54,971783;23,916458;124;22,7;155,7;99;13,69;18,2;42;0;91;28,3;53,6;1011;378;24,9;62;249;105,8;25474;2026-06-27 11:59:55;;;;;;;;;
2026-06-27 12:00:43;📌 Žemėlapis;54,967514;23,919708;118,8;32,2;154,8;99;13,72;22,2;42;0;91;28,2;53,5;1010,4;483;24,7;62;305;106,1;25475;2026-06-27 12:02:35;;;;;;;;;
2026-06-27 12:01:13;📌 Žemėlapis;54,966473;23,921249;111,2;22,8;62,7;99;13,69;13,2;42;0;91;28,2;52,8;1011,5;534;24,6;63;181;106,3;25475;2026-06-27 12:02:35;;;;;;;;;
2026-06-27 12:01:23;📌 Žemėlapis;54,967159;23,92235;116;37;25,1;99;13,72;20,9;49;0;91;28,2;52,8;1011,5;534;24,6;63;287;106,3;25476;2026-06-27 12:02:35;;;;;;;;;
2026-06-27 12:02:23;📌 Žemėlapis;54,976868;23,930805;125,9;71,9;32,7;100;13,71;19,4;49;0;91;28,1;54,3;1009,4;701;24,4;63;266;106,7;25477;2026-06-27 12:02:35;;;;;;;;;
2026-06-27 12:03:23;📌 Žemėlapis;54,984642;23,942017;112;68,5;41;100;13,69;17,1;49;0;91;28,1;54,6;1010,5;780;24,3;65;234;107;25478;2026-06-27 12:05:35;;;;;;;;;
2026-06-27 12:04:00;📌 Žemėlapis;54,989677;23,945324;87,8;60,8;357,2;100;13,67;14,8;49;0;91;28;54,8;1012,2;781;24,3;65;202;107,2;25478;2026-06-27 12:05:35;;;;;;;;;
2026-06-27 12:04:32;📌 Žemėlapis;54,99435;23,943304;85,6;60,4;331,3;100;13,66;15,3;49;0;91;28;53,1;1012;767;24,3;65;209;107,3;25479;2026-06-27 12:05:35;;;;;;;;;
2026-06-27 12:05:21;📌 Žemėlapis;55,000999;23,93926;98,2;62,2;28,3;100;13,72;20,3;52;0;91;27,8;54,7;1012,3;710;24,4;65;279;107,5;25480;2026-06-27 12:05:35;;;;;;;;;
2026-06-27 12:05:42;📌 Žemėlapis;55,00412;23,93988;104,8;62,2;347;100;13,72;19,7;57;0;91;27,8;55,3;1012,3;722;24,4;65;270;107,6;25480;2026-06-27 12:08:16;;;;;;;;;
2026-06-27 12:06:41;📌 Žemėlapis;55,014317;23,935665;65,1;72,2;345,3;100;13,72;19,6;57;0;91;27,7;56,3;1011,9;744;24,4;66;269;108;25481;2026-06-27 12:08:16;;;;;;;;;
2026-06-27 12:07:02;📌 Žemėlapis;55,018196;23,936346;79,4;73,8;19,4;100;13,73;20;54;0;91;27,7;56,3;1011,9;744;24,4;66;275;108,1;25481;2026-06-27 12:08:16;;;;;;;;;
2026-06-27 12:08:01;📌 Žemėlapis;55,02779;23,94462;93,2;73,2;29,6;100;13,73;19,6;48;0;91;27,7;57;1012,6;818;24,4;66;269;108,4;25482;2026-06-27 12:08:16;;;;;;;;;
2026-06-27 12:08:22;📌 Žemėlapis;55,031044;23,945248;81,6;70,9;344,5;100;13,73;19,3;48;0;91;27,7;57,1;1012,7;819;24,5;66;265;108,5;25483;2026-06-27 12:10:56;;;;;;;;;
2026-06-27 12:09:02;📌 Žemėlapis;55,038471;23,946646;86,1;76,6;22,6;100;13,74;20,3;49;0;91;27,6;57,3;1012;847;24,5;66;279;108,8;25483;2026-06-27 12:10:56;;;;;;;;;
2026-06-27 12:09:43;📌 Žemėlapis;55,045956;23,950447;82,3;77,4;350,7;100;13,73;19,7;49;0;90;27,6;57,6;1012,1;845;24,6;66;270;109;25484;2026-06-27 12:10:56;;;;;;;;;
2026-06-27 12:10:41;📌 Žemėlapis;55,055676;23,944166;79;72,5;331,9;100;13,74;19,7;50;0;91;27,6;56,1;1013,2;833;24,7;66;271;109;25485;2026-06-27 12:10:56;;;;;;;;;
2026-06-27 12:11:42;📌 Žemėlapis;55,064964;23,932192;86,9;77,5;336,3;100;13,7;16,3;58;0;91;27,5;54,6;1012,6;824;24,8;66;223;109;25486;2026-06-27 12:14:25;;;;;;;;;
2026-06-27 12:11:53;📌 Žemėlapis;55,066959;23,931753;91;78,1;9,2;100;13,7;16,3;54;0;91;27,5;54,6;1012,6;824;24,8;66;223;109;25486;2026-06-27 12:14:25;;;;;;;;;
2026-06-27 12:12:53;📌 Žemėlapis;55,07859;23,93433;85,1;77,5;11,4;100;13,7;16,1;57;0;91;27,4;55;1013,1;813;24,8;65;221;109;25487;2026-06-27 12:14:25;;;;;;;;;
2026-06-27 12:13:53;📌 Žemėlapis;55,090378;23,941216;76,6;85,5;30,3;100;13,69;12,2;49;0;91;27,3;55,2;1012,7;751;24,8;65;167;109;25488;2026-06-27 12:14:25;;;;;;;;;
2026-06-27 12:14:11;📌 Žemėlapis;55,093689;23,943359;72,1;82,5;356,5;100;13,69;13,6;49;0;91;27,3;53,9;1013,2;747;24,9;65;186;109;25488;2026-06-27 12:14:25;;;;;;;;;
2026-06-27 12:14:33;📌 Žemėlapis;55,097008;23,945333;76,8;63,8;22,4;100;13,7;17;49;0;91;27,3;53,9;1013,2;747;24,9;65;233;109;25489;2026-06-27 12:17:35;;;;;;;;;
2026-06-27 12:15:22;📌 Žemėlapis;55,104038;23,950256;78,9;59,5;24,9;100;13,72;17,1;48;0;91;27,3;54,8;1013,2;746;24,9;64;235;109;25490;2026-06-27 12:17:35;;;;;;;;;
2026-06-27 12:16:33;📌 Žemėlapis;55,112408;23,956469;66,8;50,2;22,7;100;13,76;19,1;66;0;91;27,2;57,2;1013,4;748;25;64;263;109;25491;2026-06-27 12:17:35;;;;;;;;;
2026-06-27 12:17:24;📌 Žemėlapis;55,117195;23,96125;67;45,4;323;100;13,75;19;71;0;91;27,3;57,5;1013,8;748;25;63;261;109;25492;2026-06-27 12:17:35;;;;;;;;;
2026-06-27 12:18:24;📌 Žemėlapis;55,122898;23,953098;74,8;47,7;329,1;100;13,79;23,9;78;0;91;27,3;55,6;1013,8;755;24,9;62;330;109;25493;2026-06-27 12:21:15;;;;;;;;;
2026-06-27 12:18:53;📌 Žemėlapis;55,12534;23,950762;77,1;40,2;4,2;100;13,76;20;78;0;91;27,3;54,4;1013,9;716;24,8;62;275;109;25493;2026-06-27 12:21:15;;;;;;;;;
2026-06-27 12:19:00;📌 Žemėlapis;55,125744;23,951262;80,5;26,5;39,2;100;13,78;20,9;78;0;90;27,3;54,4;1013,9;716;24,8;62;288;109;25493;2026-06-27 12:21:15;;;;;;;;;
2026-06-27 12:20:01;📌 Žemėlapis;55,13448;23,966963;66,2;83;47,6;100;13,8;20,4;86;0;91;27,2;53;1013,3;701;24,9;62;282;109;25494;2026-06-27 12:21:15;;;;;;;;;
2026-06-27 12:21:03;📌 Žemėlapis;55,146534;23,981312;62,7;96;24,1;100;13,82;20,1;83;0;91;27,1;52,7;1013,1;872;24,9;63;278;109;25495;2026-06-27 12:21:15;;;;;;;;;
2026-06-27 12:22:04;📌 Žemėlapis;55,160095;23,992031;59;96,6;21,4;100;13,83;19,7;84;0;91;27,1;54,2;1013,5;869;25;64;272;109;25496;2026-06-27 12:26:15;;;;;;;;;
2026-06-27 12:23:02;📌 Žemėlapis;55,17149;23,998291;60,2;83,3;16,2;100;13,85;20,4;80;0;91;27,1;57,2;1013,8;868;25;64;283;109;25497;2026-06-27 12:26:15;;;;;;;;;
2026-06-27 12:24:03;📌 Žemėlapis;55,184753;24,005951;44,1;91,6;22;100;13,86;20,3;79;0;91;27,1;56,6;1013,1;773;25,1;64;281;109;25498;2026-06-27 12:26:15;;;;;;;;;
2026-06-27 12:25:03;📌 Žemėlapis;55,198166;24,016184;44,8;97,7;23,6;100;13,89;20,6;78;0;91;27,2;57,8;1012,9;731;25,2;65;286;109;25499;2026-06-27 12:26:15;;;;;;;;;
2026-06-27 12:26:01;📌 Žemėlapis;55,211277;24,026108;67,6;98,9;23,7;100;13,93;20,1;78;0;91;27,3;57,3;1012,9;749;25,3;65;280;109;25500;2026-06-27 12:26:15;;;;;;;;;
2026-06-27 12:27:03;📌 Žemėlapis;55,224636;24,038322;65,5;96,7;34,6;100;13,89;16,4;81;0;91;27,4;58,4;1013;755;25,4;65;228;109;25501;2026-06-27 12:31:16;;;;;;;;;
2026-06-27 12:28:02;📌 Žemėlapis;55,236797;24,05278;69,2;98,8;34,1;100;13,82;11,7;81;0;91;27,5;58,7;1012,8;774;25,4;65;162;109;25502;2026-06-27 12:31:16;;;;;;;;;
2026-06-27 12:29:03;📌 Žemėlapis;55,249405;24,065228;54,5;96,5;13,7;100;13,82;11,7;72;0;91;27,5;56;1012,3;800;25,5;64;162;109;25503;2026-06-27 12:31:16;;;;;;;;;
2026-06-27 12:30:04;📌 Žemėlapis;55,262955;24,066685;53,8;89,3;2,4;100;13,82;13,5;66;0;91;27,4;53,6;1013,5;855;25,5;63;187;109;25504;2026-06-27 12:31:16;;;;;;;;;
2026-06-27 12:31:04;📌 Žemėlapis;55,276527;24,067396;54,2;91;2;100;13,98;20,3;63;0;91;27,2;52,9;1013,6;850;25,5;63;284;109;25505;2026-06-27 12:31:16;;;;;;;;;
2026-06-27 12:32:04;📌 Žemėlapis;55,289688;24,068232;45,4;88,6;13,3;100;14,01;13,9;69;0;92;27,1;53;1014,3;846;25,4;62;195;109;25506;2026-06-27 12:35:36;;;;;;;;;
2026-06-27 12:32:22;📌 Žemėlapis;55,293217;24,071693;47;91;42;100;14,05;16,7;73;0;91;27,1;52,2;1014,5;838;25,4;62;235;109;25507;2026-06-27 12:35:36;;;;;;;;;
2026-06-27 12:33:22;📌 Žemėlapis;55,300663;24,085129;69,2;70,3;41;100;14,07;13,4;73;0;91;27;54,4;1014,2;816;25,4;61;189;109;25508;2026-06-27 12:35:36;;;;;;;;;
2026-06-27 12:34:22;📌 Žemėlapis;55,310753;24,103363;68,2;96,2;46,3;100;14,12;15,6;73;0;91;27;52,3;1013,5;809;25,4;61;220;109;25509;2026-06-27 12:35:36;;;;;;;;;
2026-06-27 12:35:23;📌 Žemėlapis;55,321075;24,121988;71,8;98;46,1;100;14,2;15,9;67;0;91;26,8;50,3;1013,2;835;25,3;61;226;109;25510;2026-06-27 12:35:36;;;;;;;;;
2026-06-27 12:36:24;📌 Žemėlapis;55,331886;24,13702;57,9;90,7;27,6;100;14,27;14,9;57;0;91;26,6;48,4;1013,3;841;25,2;61;213;109;25511;2026-06-27 12:40:43;;;;;;;;;
2026-06-27 12:37:24;📌 Žemėlapis;55,344303;24,146231;52,4;91;22,2;100;14,29;11,7;54;0;91;26,3;49,4;1012,9;819;25,2;61;167;109;25512;2026-06-27 12:40:43;;;;;;;;;
2026-06-27 12:38:24;📌 Žemėlapis;55,35638;24,156399;51,3;89,5;29;100;14,25;7,9;46;0;91;26,1;48,8;1012,6;812;25,2;60;113;109;25513;2026-06-27 12:40:43;;;;;;;;;
2026-06-27 12:39:24;📌 Žemėlapis;55,369423;24,166632;54,5;95,7;20,6;100;14,27;9,2;54;0;91;25,9;49,2;1012,8;821;25,2;60;131;109;25514;2026-06-27 12:40:43;;;;;;;;;
2026-06-27 12:40:23;📌 Žemėlapis;55,382168;24,175285;49,6;92,7;21,1;100;14,31;8,2;62;0;91;25,7;49,7;1012,9;913;25,2;61;117;109;25515;2026-06-27 12:40:43;;;;;;;;;
2026-06-27 12:41:23;📌 Žemėlapis;55,395863;24,184841;76,5;97,3;20,4;100;14,39;7,9;56;0;91;25,6;49;1012,7;928;25,2;61;114;109;25516;2026-06-27 12:44:45;;;;;;;;;
2026-06-27 12:42:22;📌 Žemėlapis;55,407867;24,195335;68,6;90,1;40,2;100;14,22;-5;55;0;91;25,4;49,3;1012,7;963;25,3;61;71;109;25517;2026-06-27 12:44:45;;;;;;;;;
2026-06-27 12:43:22;📌 Žemėlapis;55,417583;24,21047;79,5;87,5;41,5;100;14,25;4,4;57;0;91;25,4;49,8;1012,5;981;25,3;60;63;109;25518;2026-06-27 12:44:45;;;;;;;;;
2026-06-27 12:44:21;📌 Žemėlapis;55,426914;24,225233;76,3;81,7;43,5;100;14,28;5;57;0;91;25,4;49,8;1012,8;993;25,2;59;71;109;25519;2026-06-27 12:44:45;;;;;;;;;
2026-06-27 12:44:33;📌 Žemėlapis;55,428295;24,227489;85,1;0;0;100;14,29;4,9;65;0;91;25,4;49,8;1012,8;993;25,2;59;70;109;25519;2026-06-27 12:44:45;;;;;;;;;
2026-06-27 12:44:53;📌 Žemėlapis;55,430824;24,231308;73,8;20,2;40,2;100;14,32;5,1;65;0;91;25,4;49,1;1012,8;997;25,2;59;73;109;25519;2026-06-27 12:49:06;;;;;;;;;
2026-06-27 12:45:53;📌 Žemėlapis;55,44035;24,24634;79,8;84,7;41,8;100;14,4;4,1;68;0;91;25,4;49,3;1012,6;838;25,1;58;59;109;25520;2026-06-27 12:49:06;;;;;;;;;
2026-06-27 12:46:53;📌 Žemėlapis;55,450363;24,262102;80,5;89,5;42,2;100;14,4;3,5;68;0;91;25,3;49,1;1012,5;841;25,1;59;50;109;25521;2026-06-27 12:49:06;;;;;;;;;
2026-06-27 12:47:53;📌 Žemėlapis;55,459663;24,276896;79;83,8;42;100;14,39;3;57;0;91;25,3;49,1;1012,6;870;25,2;59;43;109;25522;2026-06-27 12:49:06;;;;;;;;;
2026-06-27 12:48:53;📌 Žemėlapis;55,469044;24,289888;75,9;80,4;28,8;100;14,4;2,5;57;0;91;25,3;48,9;1012,2;852;25,2;58;36;109;25523;2026-06-27 12:49:06;;;;;;;;;
2026-06-27 12:49:53;📌 Žemėlapis;55,482616;24,297207;74,1;95,3;13,9;100;14,4;2,4;61;0;91;25,2;50,9;1012,1;831;25,1;59;35;109;25524;2026-06-27 12:54:06;;;;;;;;;
2026-06-27 12:50:53;📌 Žemėlapis;55,496273;24,302938;77,3;93,1;13,3;100;14,4;2,1;65;0;91;25,3;52,3;1011,8;819;25,2;60;30;109;25525;2026-06-27 12:54:06;;;;;;;;;
2026-06-27 12:51:54;📌 Žemėlapis;55,507011;24,307537;76,1;73,1;14,7;100;14,4;1,9;70;0;91;25,3;50,7;1012,5;784;25,2;60;27;109;25526;2026-06-27 12:54:06;;;;;;;;;
2026-06-27 12:52:54;📌 Žemėlapis;55,5149;24,310755;69,2;55,1;13,3;100;14,4;1,7;69;0;91;25,3;49,4;1012,8;733;25;56;24;109;25527;2026-06-27 12:54:06;;;;;;;;;
2026-06-27 12:53:51;📌 Žemėlapis;55,524643;24,314894;76,5;67,6;12,1;100;14,4;1,5;64;0;91;25,3;49,4;1011,9;674;25;56;22;109;25528;2026-06-27 12:54:06;;;;;;;;;
2026-06-27 12:54:54;📌 Žemėlapis;55,538551;24,320803;71,1;88,9;13,1;100;14,4;1,3;60;0;91;25,3;54,4;1012,3;674;25,1;58;19;109;25529;2026-06-27 12:59:06;;;;;;;;;
2026-06-27 12:55:54;📌 Žemėlapis;55,551311;24,326113;87,2;88;13,6;100;14,4;1,3;59;0;91;25,5;55,4;1011,6;679;25,3;59;19;109;25530;2026-06-27 12:59:06;;;;;;;;;
2026-06-27 12:56:54;📌 Žemėlapis;55,564003;24,331493;83,9;87,7;14,4;100;14,4;1;61;0;91;25,7;58,2;1011,9;677;25,4;60;14;109;25531;2026-06-27 12:59:06;;;;;;;;;
2026-06-27 12:57:52;📌 Žemėlapis;55,576027;24,336557;87,8;81,9;13,2;100;14,38;1;55;0;91;25,9;51,7;1012,5;676;25,4;59;14;109;25532;2026-06-27 12:59:06;;;;;;;;;
2026-06-27 12:58:53;📌 Žemėlapis;55,587166;24,341234;83,4;77,2;14,3;100;14,39;0,8;55;0;91;25,6;47,4;1011,7;648;25,1;56;12;109;25533;2026-06-27 13:03:11;;;;;;;;;
2026-06-27 12:59:54;📌 Žemėlapis;55,599949;24,346594;90,6;84,4;14,1;100;14,39;0,8;58;0;91;25,3;46,2;1012,2;611;24,7;54;12;109;25534;2026-06-27 13:03:11;;;;;;;;;
2026-06-27 13:00:52;📌 Žemėlapis;55,61116;24,347853;85,9;78,3;359,2;100;14,4;1,1;46;0;91;25;45,6;1011,6;584;24,4;52;16;109;25535;2026-06-27 13:03:11;;;;;;;;;
2026-06-27 13:01:54;📌 Žemėlapis;55,622833;24,34763;78,9;73,7;0,6;100;14,4;0,9;52;0;91;24,7;45,3;1012,3;571;24,3;51;13;109;25536;2026-06-27 13:03:11;;;;;;;;;
2026-06-27 13:02:53;📌 Žemėlapis;55,633068;24,3477;78,4;70,3;2,5;100;14,4;0,7;47;0;91;24,5;45,2;1012,3;552;24,2;50;10;109;25537;2026-06-27 13:03:11;;;;;;;;;
2026-06-27 13:03:54;📌 Žemėlapis;55,645161;24,352749;78,8;79,1;16,5;100;14,4;0,6;57;0;91;24,4;45,2;1012,1;554;24,2;50;9;109;25538;2026-06-27 13:08:11;;;;;;;;;
2026-06-27 13:04:53;📌 Žemėlapis;55,655804;24,358238;85,3;76,5;16;100;14,3;-1,9;52;0;91;24,3;44,5;1011,6;549;24,2;49;27;109;25539;2026-06-27 13:08:11;;;;;;;;;
2026-06-27 13:05:53;📌 Žemėlapis;55,669239;24,36529;78,7;94,1;15;100;14,05;-2,3;62;0;91;24,1;44,5;1011,3;549;24,1;48;32;109;25540;2026-06-27 13:08:11;;;;;;;;;
2026-06-27 13:06:52;📌 Žemėlapis;55,682079;24,371986;71;90,4;17,4;100;13,96;-1,6;59;0;91;24;45;1012,3;537;24,1;48;22;108,9;25541;2026-06-27 13:08:11;;;;;;;;;
2026-06-27 13:07:52;📌 Žemėlapis;55,69556;24,378872;84,3;94,5;18,6;100;13,87;-2,2;50;0;91;23,9;44,5;1011,8;522;24;47;31;108,9;25542;2026-06-27 13:08:11;;;;;;;;;
2026-06-27 13:08:34;📌 Žemėlapis;55,703182;24,380821;81,8;85,4;326,4;100;13,83;-1,7;53;0;91;23,8;44,9;1012,2;517;23,9;47;24;108,9;25543;2026-06-27 13:10:56;;;;;;;;;
2026-06-27 13:09:33;📌 Žemėlapis;55,710659;24,373077;80,4;59,4;328;100;13,77;-2,1;63;0;91;23,8;44,9;1012,2;521;23,8;47;29;108,8;25544;2026-06-27 13:10:56;;;;;;;;;
2026-06-27 13:10:03;📌 Žemėlapis;55,714195;24,370928;77,5;51,4;0;100;13,75;-1,9;67;0;91;23,7;44,8;1012,1;520;23,9;47;26;108,8;25544;2026-06-27 13:10:56;;;;;;;;;
2026-06-27 13:10:22;📌 Žemėlapis;55,716408;24,370861;69,8;47,4;52;100;13,73;-1,9;62;0;91;23,8;45,1;1012,5;520;23,9;47;26;108,8;25545;2026-06-27 13:10:56;;;;;;;;;
2026-06-27 13:10:44;📌 Žemėlapis;55,717079;24,371881;71,8;15,8;357,4;100;13,72;-1,6;62;0;91;23,8;45,9;1013,3;512;23,7;47;22;108,8;25545;2026-06-27 13:10:56;;;;;;;;;
2026-06-27 13:11:04;📌 Žemėlapis;55,717285;24,371904;73,3;12;64,3;100;13,71;-1,2;62;0;91;23,8;45,9;1013,3;510;23,7;47;16;108,8;25545;2026-06-27 13:27:26;;;;;;;;;
2026-06-27 13:27:12;📌 Žemėlapis;55,716724;24,371624;84;10,8;174,5;100;14,34;3,7;50;0;91;28,6;49,9;1013;542;25,8;54;53;109;25561;2026-06-27 13:27:26;;;;;;;;;
2026-06-27 13:27:34;📌 Žemėlapis;55,716446;24,371008;80,3;16,1;278,2;100;14,39;0,6;50;0;91;28,6;48,6;1012,9;542;25,8;55;9;109;25562;2026-06-27 13:30:06;;;;;;;;;
2026-06-27 13:27:44;📌 Žemėlapis;55,716526;24,370722;84,1;9,4;312;100;14,39;0,4;42;0;91;28,6;48,6;1012,9;542;25,8;55;6;109;25562;2026-06-27 13:30:06;;;;;;;;;
2026-06-27 13:27:52;📌 Žemėlapis;55,716965;24,370651;82,7;20,7;354,9;100;14,39;0,4;43;0;91;28,6;48,6;1012,9;542;25,8;55;6;109;25562;2026-06-27 13:30:06;;;;;;;;;
2026-06-27 13:28:54;📌 Žemėlapis;55,721386;24,368925;76,1;27,8;344,6;100;14,39;0,2;43;0;91;28,5;46,3;1012,6;563;25,7;53;3;109;25563;2026-06-27 13:30:06;;;;;;;;;
2026-06-27 13:29:54;📌 Žemėlapis;55,723858;24,366493;75,2;23,3;252,8;100;14,41;0,2;43;0;91;28,3;44,6;1013;582;25,7;53;3;109;25564;2026-06-27 13:30:06;;;;;;;;;
2026-06-27 13:30:44;📌 Žemėlapis;55,724258;24,362129;84,5;32,9;355,1;100;14,33;-1,3;43;0;91;28;45,5;1012,9;618;25,5;54;19;109;25565;2026-06-27 13:44:16;;;;;;;;;
2026-06-27 13:44:03;📌 Žemėlapis;55,724895;24,362333;71,6;15,6;7,3;100;13,38;-1,6;48;0;92;28,7;49,8;1012,6;633;26,3;55;21;108,4;25578;2026-06-27 13:44:16;;;;;;;;;
2026-06-27 13:48:34;📌 Žemėlapis;55,725708;24,365067;73,8;20,2;110;100;13,34;-1,6;78;0;92;27,7;43,4;1013,1;606;25,6;50;21;108,3;25583;2026-06-27 13:50:06;;;;;;;;;
2026-06-27 13:49:55;📌 Žemėlapis;55,725754;24,367702;71,3;19,6;72,9;100;13,33;-1,3;71;0;91;27,4;42,3;1013,2;592;25,5;49;17;108,3;25584;2026-06-27 13:50:06;;;;;;;;;
2026-06-27 13:50:54;📌 Žemėlapis;55,727882;24,379623;57,3;45,6;72,8;100;13,32;-1,3;78;0;92;27,3;43,6;1012,8;595;25,5;50;17;108,3;25585;2026-06-27 13:53:26;;;;;;;;;
2026-06-27 13:51:25;📌 Žemėlapis;55,728882;24,382513;65,6;34,8;340,8;100;13,32;-1,6;68;0;91;27,2;43,8;1013,3;606;25,6;51;21;108,3;25586;2026-06-27 13:53:26;;;;;;;;;
2026-06-27 13:51:42;📌 Žemėlapis;55,731117;24,382198;73,7;52,9;10,3;100;13,31;-1,6;68;0;92;27,2;45,7;1013;622;25,6;51;21;108,2;25586;2026-06-27 13:53:26;;;;;;;;;
2026-06-27 13:53:04;📌 Žemėlapis;55,736542;24,387449;79,7;41,3;35,7;100;13,31;-1,3;74;0;92;27,3;47,4;1012,6;686;25,5;51;17;108,2;25587;2026-06-27 13:53:26;;;;;;;;;
2026-06-27 13:53:13;📌 Žemėlapis;55,737198;24,388254;71,6;33,9;8,9;100;13,31;-1,6;77;0;91;27,3;47,4;1012,6;686;25,5;51;21;108,2;25587;2026-06-27 13:53:26;;;;;;;;;
2026-06-27 13:54:13;📌 Žemėlapis;55,741665;24,387939;78,8;25,7;295,6;100;13,3;-1,3;74;0;92;27,4;48,3;1013,2;690;25,9;53;17;108,2;25588;2026-06-27 13:56:56;;;;;;;;;
2026-06-27 13:54:34;📌 Žemėlapis;55,741787;24,386175;73,5;19,4;356;100;13,3;-1,6;71;0;91;27,4;48,7;1012,9;682;25,8;52;21;108,2;25589;2026-06-27 13:56:56;;;;;;;;;
2026-06-27 13:54:43;📌 Žemėlapis;55,74229;24,386606;78,3;25;30;100;13,27;-5,6;77;0;91;27,4;48,7;1012,9;682;25,8;52;74;108,2;25589;2026-06-27 13:56:56;;;;;;;;;
2026-06-27 13:55:45;📌 Žemėlapis;55,748642;24,392796;79,1;43,2;34,2;100;13,26;-4,8;82;0;91;27,4;46,7;1012,6;665;25,8;53;64;108,1;25590;2026-06-27 13:56:56;;;;;;;;;
2026-06-27 13:56:45;📌 Žemėlapis;55,755604;24,399164;87,6;52,5;30,4;100;13,25;-4,8;87;0;92;27,4;46,5;1012,3;666;25,9;53;64;108;25591;2026-06-27 13:56:56;;;;;;;;;
2026-06-27 13:57:44;📌 Žemėlapis;55,762634;24,405346;78,1;56,6;26,4;100;13,26;-1,6;81;0;91;27,3;46,9;1012,2;671;25,9;53;21;107,9;25592;2026-06-27 14:01:06;;;;;;;;;
2026-06-27 13:58:43;📌 Žemėlapis;55,774136;24,41996;79,5;96,4;36,7;100;13,26;-1,2;84;0;92;27,4;52,9;1011,3;709;25,9;55;16;107,9;25593;2026-06-27 14:01:06;;;;;;;;;
2026-06-27 13:59:43;📌 Žemėlapis;55,785503;24,435371;79,7;95;40;100;13,26;-1,2;78;0;92;27,7;52,9;1011,9;754;26,1;56;16;107,9;25594;2026-06-27 14:01:06;;;;;;;;;
2026-06-27 13:59:54;📌 Žemėlapis;55,78685;24,438274;76,6;79,2;65,3;100;13,26;-1,2;79;0;92;27,7;52,9;1011,9;754;26,1;56;16;107,9;25594;2026-06-27 14:01:06;;;;;;;;;
2026-06-27 14:00:54;📌 Žemėlapis;55,78933;24,462551;69,5;93,1;78,2;100;13,27;-1,2;70;0;91;27,8;53,4;1011,3;764;26,1;56;16;107,9;25595;2026-06-27 14:01:06;;;;;;;;;
2026-06-27 14:01:55;📌 Žemėlapis;55,791626;24,485968;74,9;90,2;77;100;13,26;-1,3;83;0;92;28;53,3;1011,6;796;26,2;57;17;107,8;25596;2026-06-27 14:05:56;;;;;;;;;
2026-06-27 14:02:54;📌 Žemėlapis;55,793335;24,504074;85,4;70,3;79,8;100;13,27;-1,2;73;0;91;28,2;53,1;1011,8;847;26,4;57;16;107,8;25597;2026-06-27 14:05:56;;;;;;;;;
2026-06-27 14:03:55;📌 Žemėlapis;55,793705;24,530128;75,1;96,1;88,4;100;13,27;-1,2;75;0;91;28,3;53,2;1010,5;843;26,4;57;16;107,8;25598;2026-06-27 14:05:56;;;;;;;;;
2026-06-27 14:04:55;📌 Žemėlapis;55,794487;24,554976;89,4;92,3;81,3;100;13,27;-1,3;65;0;91;28,5;53;1010,7;870;26,6;57;17;107,8;25599;2026-06-27 14:05:56;;;;;;;;;
2026-06-27 14:05:45;📌 Žemėlapis;55,795479;24,571251;76,3;79,5;118,2;100;13,27;-1,3;59;0;91;28,6;52,2;1011,6;869;26,7;57;17;107,8;25600;2026-06-27 14:05:56;;;;;;;;;
2026-06-27 14:06:45;📌 Žemėlapis;55,791595;24,580994;81,7;45,3;123,9;100;13,27;-1,3;43;0;92;28,7;52,4;1011,5;756;26,7;57;17;107,7;25601;2026-06-27 14:10:57;;;;;;;;;
2026-06-27 14:07:44;📌 Žemėlapis;55,786678;24,594826;87,4;64,6;102,2;100;13,27;-1,3;43;0;91;28,7;51,7;1010,5;736;26,7;57;17;107,7;25602;2026-06-27 14:10:57;;;;;;;;;
2026-06-27 14:08:44;📌 Žemėlapis;55,785969;24,616932;79;85,3;81;100;13,24;-4,9;43;0;91;28,7;50,1;1009,9;805;26,8;57;65;107,7;25603;2026-06-27 14:10:57;;;;;;;;;
